region,anio,periodo,fuerza_trabajo,fuerza_trabajo_potencial,pct_poblacion_edad_trabajar,poblacion_desocupada,poblacion_edad_trabajar,poblacion_fuera_fuerza_trabajo,poblacion_ocupada,poblacion_subocupada,poblacion_total,td,tgp,to,ts,sidx,informalidad_laboral_nacional,informalidad_empresarial_nacional,informalidad_micronegocios_nacional,td_dispersion_regional,td_dispersion_regional_obs,informalidad_laboral_regional_real,informalidad_empresarial_nacional_obs,informalidad_laboral_nacional_obs,informalidad_micronegocios_nacional_obs,informalidad_laboral_regional_real_obs,td_lag1,td_lag2,td_roll4,to_lag1,to_lag2,to_roll4,tgp_lag1,tgp_lag2,tgp_roll4,ts_lag1,ts_lag2,ts_roll4,informalidad_laboral_lag1,informalidad_empresarial_lag1,informalidad_micronegocios_lag1,informalidad_laboral_regional_real_lag1,td_dispersion_regional_lag1,td_target,periodo_II,year_trend,region_Caribe,region_Central,region_Oriental,region_Orinoquía/Amazonía/Insular,region_Pacífica
Orinoquía/Amazonía/Insular,2010,II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4021,59.80175198632354,86.35000000000001,88.47055828777552,2.978183810756815,0,79.72555514565248,0,0,0,0,0.0,,,0.0,,,0.0,,,0.0,,,59.80175198632354,86.35000000000001,88.47055828777552,79.72555514565248,2.978183810756815,0.0,1,0,0,0,0,1,0
Orinoquía/Amazonía/Insular,2011,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4022,59.80175198632354,86.35000000000001,88.47055828777552,2.158429813298161,0,79.72555514565248,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.80175198632354,86.35000000000001,88.47055828777552,79.72555514565248,2.978183810756815,0.0,0,1,0,0,0,1,0
Orinoquía/Amazonía/Insular,2011,II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4023,59.80175198632354,86.35000000000001,88.47055828777552,2.158429813298161,0,79.72555514565248,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.80175198632354,86.35000000000001,88.47055828777552,79.72555514565248,2.158429813298161,0.0,1,1,0,0,0,1,0
Orinoquía/Amazonía/Insular,2012,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4024,59.80175198632354,86.35000000000001,88.47055828777552,1.808055339465449,0,79.72555514565248,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.80175198632354,86.35000000000001,88.47055828777552,79.72555514565248,2.158429813298161,0.0,0,2,0,0,0,1,0
Orinoquía/Amazonía/Insular,2012,II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4025,59.80175198632354,86.35000000000001,88.47055828777552,1.808055339465449,0,79.72555514565248,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.80175198632354,86.35000000000001,88.47055828777552,79.72555514565248,1.808055339465449,0.0,1,2,0,0,0,1,0
Orinoquía/Amazonía/Insular,2013,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4026,59.80175198632354,86.35000000000001,88.47055828777552,1.6812727418617004,0,79.72555514565248,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.80175198632354,86.35000000000001,88.47055828777552,79.72555514565248,1.808055339465449,0.0,0,3,0,0,0,1,0
Orinoquía/Amazonía/Insular,2013,II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4027,59.80175198632354,86.35000000000001,88.47055828777552,1.6812727418617004,0,79.72555514565248,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.80175198632354,86.35000000000001,88.47055828777552,79.72555514565248,1.6812727418617004,9.70854,1,3,0,0,0,1,0
Orinoquía/Amazonía/Insular,2014,I,192.286204,0.0,71.152153,18.668184,270.038667,77.752463,173.61802,10.491888,379.522833,9.70854,71.206915,64.293763,5.456391,4028,59.80175198632354,86.35000000000001,88.47055828777552,1.6002240521234792,0,79.72555514565248,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.80175198632354,86.35000000000001,88.47055828777552,79.72555514565248,1.6812727418617004,8.352729,0,4,0,0,0,1,0
Orinoquía/Amazonía/Insular,2014,II,194.678579,0.0,71.380857,16.260973,273.02,78.341421,178.417605,8.910347,382.4835,8.352729,71.305611,65.349647,4.576953,4029,59.80175198632354,86.35000000000001,88.47055828777552,1.6002240521234792,0,79.72555514565248,0,0,0,0,9.70854,0.0,2.427135,64.293763,0.0,16.07344075,71.206915,0.0,17.80172875,5.456391,0.0,1.36409775,59.80175198632354,86.35000000000001,88.47055828777552,79.72555514565248,1.6002240521234792,9.952272,1,4,0,0,0,1,0
Orinoquía/Amazonía/Insular,2015,I,193.302289,0.0,71.606987,19.23797,276.042667,82.740378,174.064319,8.36084,385.496833,9.952272,70.026236,63.057034,4.325267,4030,59.80175198632354,86.35000000000001,88.47055828777552,1.6577275509255402,0,79.72555514565248,0,0,0,0,8.352729,9.70854,4.51531725,65.349647,64.293763,32.410852500000004,71.305611,71.206915,35.628131499999995,4.576953,5.456391,2.508336,59.80175198632354,86.35000000000001,88.47055828777552,79.72555514565248,1.6002240521234792,8.757476,0,5,0,0,0,1,0
Orinoquía/Amazonía/Insular,2015,II,197.077845,0.0,71.832048,17.259044,279.244333,82.166489,179.8188,9.712146,388.746167,8.757476,70.575414,64.394789,4.928076,4031,59.80175198632354,86.35000000000001,88.47055828777552,1.6577275509255402,0,79.72555514565248,0,0,0,0,9.952272,8.352729,7.00338525,63.057034,65.349647,48.175111,70.026236,71.305611,53.1346905,4.325267,4.576953,3.58965275,59.80175198632354,86.35000000000001,88.47055828777552,79.72555514565248,1.6577275509255402,12.206952,1,5,0,0,0,1,0
Orinoquía/Amazonía/Insular,2016,I,199.277175,0.0,72.043705,24.325669,282.613167,83.335992,174.951506,12.348421,392.280167,12.206952,70.512346,61.904938,6.196606,4032,59.80175198632354,86.35000000000001,88.47055828777552,2.0192609042902845,0,79.72555514565248,0,0,0,0,8.757476,9.952272,9.19275425,64.394789,63.057034,64.27380825,70.575414,70.026236,70.778544,4.928076,4.325267,4.82167175,59.80175198632354,86.35000000000001,88.47055828777552,79.72555514565248,1.6577275509255402,11.043511,0,6,0,0,0,1,0
Orinoquía/Amazonía/Insular,2016,II,202.357582,0.0,72.223352,22.347383,286.015667,83.658084,180.0102,14.711859,396.0155,11.043511,70.750524,62.937182,7.270229,4033,59.80175198632354,86.35000000000001,88.47055828777552,2.0192609042902845,0,79.72555514565248,0,0,0,0,12.206952,8.757476,9.81735725,61.904938,64.394789,63.676602,70.512346,70.575414,70.60490175,6.196606,4.928076,5.0067255,59.80175198632354,86.35000000000001,88.47055828777552,79.72555514565248,2.0192609042902845,13.252272,1,6,0,0,0,1,0
Orinoquía/Amazonía/Insular,2017,I,205.036703,0.0,72.427161,27.172021,289.699833,84.66313,177.864682,15.552508,399.987833,13.252272,70.775568,61.396198,7.585231,4034,59.80175198632354,86.35000000000001,88.47055828777552,2.2195216660339314,0,79.72555514565248,0,0,0,0,11.043511,12.206952,10.49005275,62.937182,61.904938,63.073485749999996,70.750524,70.512346,70.46612999999999,7.270229,6.196606,5.6800445,59.80175198632354,86.35000000000001,88.47055828777552,79.72555514565248,2.0192609042902845,12.797971,0,7,0,0,0,1,0
Orinoquía/Amazonía/Insular,2017,II,206.027834,0.0,72.761969,26.367383,294.196167,88.168332,179.660451,14.237915,404.326833,12.797971,70.030768,61.06825,6.910675,4035,59.80175198632354,86.35000000000001,88.47055828777552,2.2195216660339314,0,79.72555514565248,0,0,0,0,13.252272,11.043511,11.31505275,61.396198,62.937182,62.65827675,70.775568,70.750524,70.653463,7.585231,7.270229,6.4950355,59.80175198632354,86.35000000000001,88.47055828777552,79.72555514565248,2.2195216660339314,13.494262,1,7,0,0,0,1,0
Orinoquía/Amazonía/Insular,2018,I,204.217883,0.0,73.184662,27.557696,299.680333,95.462451,176.660187,12.166956,409.485167,13.494262,68.14524,58.949543,5.957831,4036,59.80175198632354,86.35000000000001,88.47055828777552,2.4992218210910173,0,79.72555514565248,0,0,0,0,12.797971,13.252272,12.325176500000001,61.06825,61.396198,61.826642,70.030768,70.775568,70.5173015,6.910675,7.585231,6.99068525,59.80175198632354,86.35000000000001,88.47055828777552,79.72555514565248,2.2195216660339314,13.711826,0,8,0,0,0,1,0
Orinoquía/Amazonía/Insular,2018,II,207.760381,0.0,73.51021,28.487742,305.928667,98.168285,179.272639,17.259675,416.171667,13.711826,67.911381,58.59949,8.307491,4037,59.80175198632354,86.35000000000001,88.47055828777552,2.4992218210910173,0,79.72555514565248,0,0,0,0,13.494262,12.797971,12.647004,58.949543,61.06825,61.087793250000004,68.14524,70.030768,69.92552500000001,5.957831,6.910675,6.9309915,59.80175198632354,86.35000000000001,88.47055828777552,79.72555514565248,2.4992218210910173,14.919764,1,8,0,0,0,1,0
Orinoquía/Amazonía/Insular,2019,I,214.154701,0.0,73.700851,31.951376,312.431667,98.276966,182.203325,16.176353,423.918667,14.919764,68.544493,58.317816,7.553583,4038,59.80175198632354,86.35000000000001,88.47055828777552,2.9526420501180555,0,79.72555514565248,1,0,0,0,13.711826,13.494262,13.31408275,58.59949,58.949543,60.00337025,67.911381,68.14524,69.21573925,8.307491,5.957831,7.190307,59.80175198632354,86.35000000000001,88.47055828777552,79.72555514565248,2.4992218210910173,13.808843,0,9,0,0,0,1,0
Orinoquía/Amazonía/Insular,2019,II,216.649188,0.0,73.861779,29.916747,318.513167,101.863978,186.732441,17.576235,431.228667,13.808843,68.018911,58.626286,8.112763,4039,59.80175198632354,86.35000000000001,88.47055828777552,2.9526420501180555,0,79.72555514565248,1,0,0,0,14.919764,13.711826,13.730955750000001,58.317816,58.59949,59.23377475,68.544493,67.911381,68.6579705,7.553583,8.307491,7.182395,59.80175198632354,86.35000000000001,88.47055828777552,79.72555514565248,2.9526420501180555,20.486005,1,9,0,0,0,1,0
Orinoquía/Amazonía/Insular,2020,I,187.249513,0.0,74.043326,38.359945,324.021,136.771487,148.889568,0.0,437.61,20.486005,57.789314,45.950592,0.0,4040,59.80175198632354,86.83333333333333,88.47055828777552,3.6823928462929416,0,79.72555514565248,1,0,0,0,13.808843,14.919764,13.98367375,58.626286,58.317816,58.62328375,68.018911,68.544493,68.15500625000001,8.112763,7.553583,7.4829170000000005,59.80175198632354,86.35000000000001,88.47055828777552,79.72555514565248,2.9526420501180555,20.944565,0,10,0,0,0,1,0
Orinoquía/Amazonía/Insular,2020,II,205.307778,0.0,74.218259,43.000821,328.542833,123.235055,162.306957,0.0,442.671167,20.944565,62.490414,49.402069,0.0,4041,59.80175198632354,86.83333333333333,88.47055828777552,3.6823928462929416,0,79.72555514565248,1,0,0,0,20.486005,13.808843,15.7316095,45.950592,58.626286,55.373546,57.789314,68.018911,65.56602475000001,0.0,8.112763,5.993459249999999,59.80175198632354,86.83333333333333,88.47055828777552,79.72555514565248,3.6823928462929416,18.973558,1,10,0,0,0,1,0
Orinoquía/Amazonía/Insular,2021,I,212.384435,14.209361,74.378402,40.296884,332.197,119.812565,172.087551,17.753528,446.631,18.973558,63.933279,51.802861,8.359148,4042,59.80175198632354,87.0,88.47055828777552,2.733639304335848,0,79.72555514565248,1,1,0,0,20.944565,20.486005,17.53979425,49.402069,45.950592,53.07419075,62.490414,57.789314,64.210783,0.0,0.0,3.9165864999999997,59.80175198632354,86.83333333333333,88.47055828777552,79.72555514565248,3.6823928462929416,16.1031,0,11,0,0,0,1,0
Orinoquía/Amazonía/Insular,2021,II,213.877189,6.205938,74.538849,34.440857,335.550667,121.673478,179.436332,12.325129,450.168833,16.1031,63.739164,53.475183,5.762713,4043,58.91424850798273,87.0,88.47055828777552,2.733639304335848,0,79.72555514565248,1,1,0,0,18.973558,20.944565,18.55324275,51.802861,49.402069,51.445452,63.933279,62.490414,63.0579795,8.359148,0.0,4.11797775,59.80175198632354,87.0,88.47055828777552,79.72555514565248,2.733639304335848,15.798725,1,11,0,0,0,1,0
Orinoquía/Amazonía/Insular,2022,I,233.779577,7.860417,74.690228,36.934192,338.5835,104.803923,196.845384,19.161409,453.317,15.798725,69.046358,58.137914,8.196357,4044,58.19432163882343,86.39999999999999,88.47055828777552,2.2207749935396404,0,79.72555514565248,1,1,0,1,16.1031,18.973558,19.126807,53.475183,51.802861,50.15767625,63.739164,63.933279,61.98804275,5.762713,8.359148,3.5304652499999998,58.91424850798273,87.0,88.47055828777552,79.72555514565248,2.733639304335848,14.519933,0,12,0,0,0,1,0
Orinoquía/Amazonía/Insular,2022,II,237.978677,11.701584,74.816132,34.554343,341.441,103.462323,203.424334,20.431179,456.3735,14.519933,69.698331,59.57818,8.585298,4045,57.83291770794249,86.39999999999999,88.47055828777552,2.2207749935396404,0,80.82181382951656,1,1,0,1,15.798725,16.1031,17.954987,58.137914,53.475183,53.20450675,69.046358,63.739164,64.80230375,8.196357,5.762713,5.5795545,58.19432163882343,86.39999999999999,88.47055828777552,79.72555514565248,2.2207749935396404,16.170399,1,12,0,0,0,1,0
Orinoquía/Amazonía/Insular,2023,I,241.268756,16.00679,74.94863,39.014121,344.380833,103.112078,202.254634,17.869747,459.489167,16.170399,70.058706,58.729934,7.406573,4046,56.95815823332256,87.21666666666665,88.47055828777552,2.464082363228216,0,82.09537490058358,1,1,0,1,14.519933,15.798725,16.348829000000002,59.57818,58.137914,55.7485345,69.698331,69.046358,66.604283,8.585298,8.196357,7.725879,57.83291770794249,86.39999999999999,88.47055828777552,80.82181382951656,2.2207749935396404,13.566724,0,13,0,0,0,1,0
Orinoquía/Amazonía/Insular,2023,II,244.576949,13.967039,75.16047,33.18108,347.749314,103.172365,211.395869,19.076544,462.675814,13.566724,70.331397,60.78973,7.799813,4047,55.73995757060892,87.21666666666665,88.47055828777552,2.464082363228216,0,81.47738540291165,1,1,0,1,16.170399,14.519933,15.64803925,58.729934,59.57818,57.48030275000001,70.058706,69.698331,68.13563975,7.406573,8.585298,7.48773525,56.95815823332256,87.21666666666665,88.47055828777552,82.09537490058358,2.464082363228216,17.430939,1,13,0,0,0,1,0
Orinoquía/Amazonía/Insular,2024,I,247.262598,11.945108,75.436208,43.100192,351.4495,104.186902,204.162406,16.238633,465.889667,17.430939,70.355086,58.091534,6.567363,4048,56.05255433416973,86.95833333333333,88.47055828777552,2.17841392386849,0,80.16638365812514,1,1,1,1,13.566724,16.170399,15.01394525,60.78973,58.729934,59.3089395,70.331397,70.058706,69.783698,7.799813,7.406573,7.997010250000001,55.73995757060892,87.21666666666665,88.47055828777552,81.47738540291165,2.464082363228216,13.840697,0,14,0,0,0,1,0
Orinoquía/Amazonía/Insular,2024,II,248.519833,9.709022,75.681402,34.396878,355.0125,106.492667,214.122954,15.256286,469.088167,13.840697,70.003122,60.314201,6.138861,4049,55.754455257184894,86.95833333333333,88.47055828777552,2.17841392386849,0,82.51265711994103,1,1,1,1,17.430939,13.566724,15.42199875,58.091534,60.78973,59.2973445,70.355086,70.331397,70.11088,6.567363,7.799813,7.589761750000001,56.05255433416973,86.95833333333333,88.47055828777552,80.16638365812514,2.17841392386849,14.165686,1,14,0,0,0,1,0
Orinoquía/Amazonía/Insular,2025,I,249.625105,7.523367,75.871809,35.361109,358.298167,108.673062,214.263995,12.043682,472.2415,14.165686,69.669657,59.800472,4.824708,4050,56.12201016666666,86.95833333333333,88.47055828777552,1.72829839697808,0,81.45301504635414,0,1,0,1,13.840697,17.430939,15.252189750000001,60.314201,58.091534,59.48134975,70.003122,70.355086,70.18707775,6.138861,6.567363,6.9781525,55.754455257184894,86.95833333333333,88.47055828777552,82.51265711994103,2.17841392386849,10.529056,0,15,0,0,0,1,0
Orinoquía/Amazonía/Insular,2025,II,250.854041,8.522644,76.057268,26.412562,361.519349,110.665308,224.441479,11.477407,475.325182,10.529056,69.388828,62.08284,4.575333,4051,55.3332054,86.95833333333333,88.47055828777552,1.72829839697808,0,80.98830319118191,0,1,0,1,14.165686,13.840697,14.7510115,59.800472,60.314201,59.74898425,69.669657,70.003122,70.0898155,4.824708,6.138861,6.33268625,56.12201016666666,86.95833333333333,88.47055828777552,81.45301504635414,1.72829839697808,,1,15,0,0,0,1,0
Pacífica,2010,I,3831.570676,0.0,72.50424,565.858827,5577.116167,1745.54549,3265.71185,525.045961,7692.124167,14.768325,68.701647,58.555564,13.703152,4020,59.80175198632354,86.35000000000001,88.47055828777552,5.743865404773112,1,83.72226132964474,0,0,0,0,,,,,,,,,,,,,,,,,,14.429215,0,0,0,0,0,0,1
Pacífica,2010,II,3857.251249,0.0,72.704891,556.571063,5612.102667,1754.851418,3300.680186,546.654947,7719.016667,14.429215,68.730946,58.81361,14.172137,4021,59.80175198632354,86.35000000000001,88.47055828777552,5.743865404773112,1,83.72226132964474,0,0,0,0,14.768325,,,58.555564,,,68.701647,,,13.703152,,,59.80175198632354,86.35000000000001,88.47055828777552,83.72226132964474,5.743865404773112,14.810769,1,0,0,0,0,0,1
Pacífica,2011,I,3806.873004,0.0,72.90466,563.827159,5646.979167,1840.106163,3243.045845,479.875283,7745.704,14.810769,67.414327,57.429747,12.605498,4022,59.80175198632354,86.35000000000001,88.47055828777552,1.6626211302599798,1,83.72226132964474,0,0,0,0,14.429215,14.768325,14.59877,58.81361,58.555564,58.68458699999999,68.730946,68.701647,68.7162965,14.172137,13.703152,13.9376445,59.80175198632354,86.35000000000001,88.47055828777552,83.72226132964474,5.743865404773112,12.919566,0,1,0,0,0,0,1
Pacífica,2011,II,3901.625057,0.0,73.101165,504.073028,5680.765833,1779.140777,3397.552028,493.041493,7771.101667,12.919566,68.681322,59.807993,12.636824,4023,59.80175198632354,86.35000000000001,88.47055828777552,1.6626211302599798,1,83.72226132964474,0,0,0,0,14.810769,14.429215,14.669436333333332,57.429747,58.81361,58.266307000000005,67.414327,68.730946,68.28230666666667,12.605498,14.172137,13.493595666666666,59.80175198632354,86.35000000000001,88.47055828777552,83.72226132964474,1.6626211302599798,13.490545,1,1,0,0,0,0,1
Pacífica,2012,I,3850.348634,0.0,73.297137,519.43301,5713.8015,1863.452866,3330.915624,509.188203,7795.395167,13.490545,67.386811,58.295963,13.22447,4024,59.80175198632354,86.35000000000001,88.47055828777552,1.5708056886890591,1,83.72226132964474,0,0,0,0,12.919566,14.810769,14.23196875,59.807993,57.429747,58.6517285,68.681322,67.414327,68.3820605,12.636824,12.605498,13.27940275,59.80175198632354,86.35000000000001,88.47055828777552,83.72226132964474,1.6626211302599798,12.544321,0,2,0,0,0,0,1
Pacífica,2012,II,3854.26374,0.0,73.488963,483.491226,5745.278667,1891.014926,3370.772514,535.098521,7817.879667,12.544321,67.085758,58.670305,13.883288,4025,59.80175198632354,86.35000000000001,88.47055828777552,1.5708056886890591,1,83.72226132964474,0,0,0,0,13.490545,12.919566,13.912523749999998,58.295963,59.807993,58.586828249999996,67.386811,68.681322,68.0533515,13.22447,12.636824,13.15973225,59.80175198632354,86.35000000000001,88.47055828777552,83.72226132964474,1.5708056886890591,13.186848,1,2,0,0,0,0,1
Pacífica,2013,I,3866.981476,0.0,73.678585,509.932962,5775.793833,1908.812358,3357.048513,520.246374,7839.175833,13.186848,66.951515,58.122721,13.453552,4026,59.80175198632354,86.35000000000001,88.47055828777552,1.304652338710822,1,83.72226132964474,0,0,0,0,12.544321,13.490545,13.44130025,58.670305,58.295963,58.551002000000004,67.085758,67.386811,67.6420545,13.883288,13.22447,13.08752,59.80175198632354,86.35000000000001,88.47055828777552,83.72226132964474,1.5708056886890591,11.830925,0,3,0,0,0,0,1
Pacífica,2013,II,3898.158958,0.0,73.863919,461.188254,5805.575667,1907.416708,3436.970705,542.137459,7859.826167,11.830925,67.145089,59.201204,13.907526,4027,59.80175198632354,86.35000000000001,88.47055828777552,1.304652338710822,1,83.72226132964474,0,0,0,0,13.186848,12.544321,13.035319999999999,58.122721,58.670305,58.7242455,66.951515,67.085758,67.52635149999999,13.453552,13.883288,13.2995335,59.80175198632354,86.35000000000001,88.47055828777552,83.72226132964474,1.304652338710822,12.701937,1,3,0,0,0,0,1
Pacífica,2014,I,3841.759813,0.0,74.049236,487.977896,5835.671833,1993.912021,3353.781916,505.415247,7880.7995,12.701937,65.832348,57.470365,13.155826,4028,59.80175198632354,86.35000000000001,88.47055828777552,0.9298130408763752,1,83.72226132964474,0,0,0,0,11.830925,13.186848,12.76315975,59.201204,58.122721,58.57254825,67.145089,66.951515,67.14229325,13.907526,13.453552,13.617209,59.80175198632354,86.35000000000001,88.47055828777552,83.72226132964474,1.304652338710822,10.89406,0,4,0,0,0,0,1
Pacífica,2014,II,3864.677787,0.0,74.229475,421.020302,5865.472667,2000.794879,3443.657486,507.726396,7901.810833,10.89406,65.888599,58.710656,13.137613,4029,59.80175198632354,86.35000000000001,88.47055828777552,0.9298130408763752,1,83.72226132964474,0,0,0,0,12.701937,11.830925,12.56600775,57.470365,59.201204,58.36614875,65.832348,67.145089,66.7536775,13.155826,13.907526,13.600048000000001,59.80175198632354,86.35000000000001,88.47055828777552,83.72226132964474,0.9298130408763752,11.740266,1,4,0,0,0,0,1
Pacífica,2015,I,3915.6267,0.0,74.410561,459.704985,5896.358833,1980.732133,3455.921715,540.169152,7924.088667,11.740266,66.407537,58.611116,13.795216,4030,59.80175198632354,86.35000000000001,88.47055828777552,1.288688204850131,1,83.72226132964474,0,0,0,0,10.89406,12.701937,12.153442499999999,58.710656,57.470365,58.3762365,65.888599,65.832348,66.45438775,13.137613,13.155826,13.41362925,59.80175198632354,86.35000000000001,88.47055828777552,83.72226132964474,0.9298130408763752,10.048815,0,5,0,0,0,0,1
Pacífica,2015,II,3975.627476,0.0,74.584175,399.503434,5927.591333,1951.963858,3576.124042,574.92996,7947.518833,10.048815,67.069865,60.330138,14.461364,4031,59.80175198632354,86.35000000000001,88.47055828777552,1.288688204850131,1,83.72226132964474,0,0,0,0,11.740266,10.89406,11.791796999999999,58.611116,58.710656,58.498335250000004,66.407537,65.888599,66.31839325,13.795216,13.137613,13.49904525,59.80175198632354,86.35000000000001,88.47055828777552,83.72226132964474,1.288688204850131,10.831074,1,5,0,0,0,0,1
Pacífica,2016,I,3981.083988,0.0,74.754801,431.194167,5959.267333,1978.183346,3549.88982,541.235387,7971.752,10.831074,66.804924,59.569233,13.595176,4032,59.80175198632354,86.35000000000001,88.47055828777552,2.2877593061656385,1,83.72226132964474,0,0,0,0,10.048815,11.740266,11.3462695,60.330138,58.611116,58.78056875,67.069865,66.407537,66.29958725,14.461364,13.795216,13.63750475,59.80175198632354,86.35000000000001,88.47055828777552,83.72226132964474,1.288688204850131,9.34974,0,6,0,0,0,0,1
Pacífica,2016,II,3977.180454,0.0,74.911473,371.856013,5987.941333,2010.76088,3605.324441,472.422368,7993.356833,9.34974,66.41983,60.209749,11.878324,4033,59.80175198632354,86.35000000000001,88.47055828777552,2.2877593061656385,1,83.72226132964474,0,0,0,0,10.831074,10.048815,10.878553749999998,59.569233,60.330138,59.305285749999996,66.804924,67.069865,66.54273125,13.595176,14.461364,13.74734225,59.80175198632354,86.35000000000001,88.47055828777552,83.72226132964474,2.2877593061656385,10.263071,1,6,0,0,0,0,1
Pacífica,2017,I,4021.393927,0.0,75.063287,412.718519,6017.361667,1995.96774,3608.675408,477.591653,8016.3845,10.263071,66.829853,59.971057,11.876271,4034,59.80175198632354,86.35000000000001,88.47055828777552,2.5555544455919907,1,83.72226132964474,0,0,0,0,9.34974,10.831074,10.49247375,60.209749,59.569233,59.680059,66.41983,66.804924,66.675539,11.878324,13.595176,13.43252,59.80175198632354,86.35000000000001,88.47055828777552,83.72226132964474,2.2877593061656385,9.740469,0,7,0,0,0,0,1
Pacífica,2017,II,3955.619917,0.0,75.212843,385.295912,6053.439833,2097.819917,3570.324005,418.631156,8048.4125,9.740469,65.344994,58.980086,10.5832,4035,59.80175198632354,86.35000000000001,88.47055828777552,2.5555544455919907,1,83.72226132964474,0,0,0,0,10.263071,9.34974,10.123175,59.971057,60.209749,60.02004425,66.829853,66.41983,66.781118,11.876271,11.878324,12.952783749999998,59.80175198632354,86.35000000000001,88.47055828777552,83.72226132964474,2.5555544455919907,10.377225,1,7,0,0,0,0,1
Pacífica,2018,I,3987.110337,0.0,75.364679,413.751404,6095.154333,2108.043997,3573.358932,451.329775,8087.547667,10.377225,65.414428,58.626226,11.319721,4036,59.80175198632354,86.35000000000001,88.47055828777552,2.79829803551821,1,83.72226132964474,0,0,0,0,9.740469,10.263071,10.0460885,58.980086,59.971057,59.682531250000004,65.344994,66.829853,66.34990025,10.5832,11.876271,11.98324275,59.80175198632354,86.35000000000001,88.47055828777552,83.72226132964474,2.5555544455919907,9.80763,0,8,0,0,0,0,1
Pacífica,2018,II,3935.594634,0.0,75.517148,385.98854,6132.283167,2196.688533,3549.606093,491.164867,8120.385,9.80763,64.178293,57.883923,12.480068,4037,59.80175198632354,86.35000000000001,88.47055828777552,2.79829803551821,1,83.72226132964474,0,0,0,0,10.377225,9.740469,9.93262625,58.626226,58.980086,59.4467795,65.414428,65.344994,66.00227625,11.319721,10.5832,11.414379,59.80175198632354,86.35000000000001,88.47055828777552,83.72226132964474,2.79829803551821,11.169664,1,8,0,0,0,0,1
Pacífica,2019,I,3891.369381,0.0,75.670831,434.652879,6162.612667,2271.243286,3456.716501,462.231281,8143.973833,11.169664,63.144799,56.091737,11.878371,4038,59.80175198632354,86.35000000000001,88.47055828777552,3.3039941306271534,1,83.72226132964474,1,0,0,0,9.80763,10.377225,10.04709875,57.883923,58.626226,58.865323000000004,64.178293,65.414428,65.441892,12.480068,11.319721,11.564815,59.80175198632354,86.35000000000001,88.47055828777552,83.72226132964474,2.79829803551821,10.764995,0,9,0,0,0,0,1
Pacífica,2019,II,3967.239497,0.0,75.818347,427.073119,6190.085833,2222.846337,3540.166378,440.373241,8164.364,10.764995,64.090218,57.190909,11.100243,4039,59.80175198632354,86.35000000000001,88.47055828777552,3.3039941306271534,1,83.72226132964474,1,0,0,0,11.169664,9.80763,10.273747,56.091737,57.883923,57.895493,63.144799,64.178293,64.5206285,11.878371,12.480068,11.565339999999999,59.80175198632354,86.35000000000001,88.47055828777552,83.72226132964474,3.3039941306271534,17.046983,1,9,0,0,0,0,1
Pacífica,2020,I,3583.21439,0.0,75.968452,610.829939,6218.584167,2635.369777,2972.384451,0.0,8185.7455,17.046983,57.621064,47.798412,0.0,4040,59.80175198632354,86.83333333333333,88.47055828777552,5.597593612298438,1,83.72226132964474,1,0,0,0,10.764995,11.169664,10.5298785,57.190909,56.091737,57.44819875,64.090218,63.144799,64.20693449999999,11.100243,11.878371,11.69460075,59.80175198632354,86.35000000000001,88.47055828777552,83.72226132964474,3.3039941306271534,15.843378,0,10,0,0,0,0,1
Pacífica,2020,II,3794.195643,0.0,76.117859,601.128757,6246.359167,2452.163523,3193.066887,0.0,8206.167667,15.843378,60.742515,51.118849,0.0,4041,59.80175198632354,86.83333333333333,88.47055828777552,5.597593612298438,1,83.72226132964474,1,0,0,0,17.046983,10.764995,12.197318,47.798412,57.190909,54.74124525,57.621064,64.090218,62.258593499999996,0.0,11.100243,8.864670499999999,59.80175198632354,86.83333333333333,88.47055828777552,83.72226132964474,5.597593612298438,14.761249,1,10,0,0,0,0,1
